business_supplier,contacts_url,gold_status,gold_years,main_products,supplier_url
" Co., Ltd.",//zhtransmo-packaging.en.alibaba.com/contactinfo.html,Supplier,4,"Cosmetic Plastic Tube,Lipstick Container,Cosmetic Packaging",//zhtransmo-packaging.en.alibaba.com/company_profile.html#top-nav-bar
Zhuhai Transmo ,//xm-jsd.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Metal Parts,Plastic Parts",//xm-jsd.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Mingtian Induction Material Co., Ltd.",//zjmingtian.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Induction seal liner,Heat sealing film,EPE wad/PE foam seal gasket,Induction sealing machine,Auto punching machine",//zjmingtian.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Sun-Rain Industrial Co., Ltd.",//cn-sunrain.en.alibaba.com/contactinfo.html,Supplier,12,"Cosmetic plastic packaging products (Trigger sprayer,Lotion pump,Nail pump,Mini trigger,Fine mist sprayer,Crimp pump,Sprayer pump,Plastic cap,Treatment pump,Perfume bottle,Foam pump,Airless bottle,Lotion bottle,Cream jar)",//cn-sunrain.en.alibaba.com/company_profile.html#top-nav-bar
"Guangdong Dingfengrun New Energy Technology Co., Ltd.",//siliconegiftzch.en.alibaba.com/contactinfo.html,Gold Supplier,6,"silicone ice cube mold,silicone nurse watch,silicone kitchenware,silicone personal care,silicone cakecup mold",//siliconegiftzch.en.alibaba.com/company_profile.html#top-nav-bar
"Shaoxing Zhongrui Closures Co., Ltd.",//zrsj.en.alibaba.com/contactinfo.html,Gold Supplier,11,"Plastic cap,plastic-twisting cap,plastic-type inversion cap,Aluminum-plastic cap,Bottle stopper",//zrsj.en.alibaba.com/company_profile.html#top-nav-bar
"Baoding City Zhenghui Printing & Packing Industrial Co., Ltd.",//bdzh.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Aluminum Laminated foils,flexible packaging,Lidding film,flexible pouches,sugar packaging",//bdzh.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Yiao Craft Co., Ltd.",//ywyiao.en.alibaba.com/contactinfo.html,Gold Supplier,5,"hair accessory,clothing,jewelry,school bag,marcara",//ywyiao.en.alibaba.com/company_profile.html#top-nav-bar
"Jiangyu Plastic Hardware Co., Ltd.",//jysjwj.en.alibaba.com/contactinfo.html,Gold Supplier,1,"silicone ice cube tray,silicone teeth beads,silicone watch,silicone food cover,OEM silicone products",//jysjwj.en.alibaba.com/company_profile.html#top-nav-bar
Pan Asian Microvent Tech (Jiangsu) Corporation,//czmicrovent.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Venting Membrane,vent plug,vent caps,vent liners,induction liners",//czmicrovent.en.alibaba.com/company_profile.html#top-nav-bar
Saloni Enterprise,//salonienterprise.trustpass.alibaba.com/contactinfo.html,Gold Supplier,3,"thobe/thawb,African wax print fabric,kurtis,kaftan,boys shalwar kameez",//salonienterprise.trustpass.alibaba.com/company_profile.html#top-nav-bar
SHOUZAB INTERNATIONAL,//shouzabinternational.trustpass.alibaba.com/contactinfo.html,Gold Supplier,1,"Masonic Regalia,Mechanics gloves,Uniform,Sports wear,Embroider Badges",//shouzabinternational.trustpass.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Young Silicon Alwayseal Technology Ltd.,//ysilicongift.en.alibaba.com/contactinfo.html,Gold Supplier,1,"silicone coin purse,silicone ice tray,silicone phone holder",//ysilicongift.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Mornsun-OEM Crafts Industrial Co., Ltd.",//oemcrafts.en.alibaba.com/contactinfo.html,Supplier,6,"Ceramic Ware,Resin Ware,Terracotta Ware,Bisque Ware",//oemcrafts.en.alibaba.com/company_profile.html#top-nav-bar
"Donghai County Jiexu Quartz Products Co., Ltd.",//donghaijiexu.en.alibaba.com/contactinfo.html,Gold Supplier,1,"quartz products,quartz glass tube,quartz glass plate,quartz crucible,quartz boat",//donghaijiexu.en.alibaba.com/company_profile.html#top-nav-bar
"Spirit Of Nature, INC.",//us1319972760kame.trustpass.alibaba.com/contactinfo.html,Gold Supplier,1,"Tobacco Pipes,Jewelry,Bags,Accessories,Musical Instruments",//us1319972760kame.trustpass.alibaba.com/company_profile.html#top-nav-bar
SHEERI HANDICRAFTS,//sheerihandirafts.trustpass.alibaba.com/contactinfo.html,Gold Supplier,4,"Drinking Horn mugs,Horn blank buttons,Bone handicraft,horn frame,horn jewellary",//sheerihandirafts.trustpass.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Renhua Technology Co., Ltd.",//szrenhua.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Crystal Ball,Jade Roller,Crystal Point,Crystal Craft,Cratal Cluster",//szrenhua.en.alibaba.com/company_profile.html#top-nav-bar
Donghai Niushan Yiwei Crystal Firm,//yiweicrystal.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Crystal Skull,Massage stick,crystal smoking pipes,Crystal square,rose crystal tumbled",//yiweicrystal.en.alibaba.com/company_profile.html#top-nav-bar
"Donghai Tianmai International Trade Co., Ltd.",//donghaitianmai.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Fashion Jewelry,Hair Accessories,Scarf,Garment,Commodity",//donghaitianmai.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Hanmei Jewelry Co., Ltd.",//hanmeijewelry.en.alibaba.com/contactinfo.html,Gold Supplier,1,"quartz glass tube,quartz glass plate,singing bowl,quartz rod,borosilicate glass tube",//hanmeijewelry.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Young Silicon Alwayseal Technology Ltd.,//ysilicongift.en.alibaba.com/contactinfo.html,Gold Supplier,1,"silicone coin purse,silicone ice tray,silicone phone holder",//ysilicongift.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Mornsun-OEM Crafts Industrial Co., Ltd.",//oemcrafts.en.alibaba.com/contactinfo.html,Supplier,6,"Ceramic Ware,Resin Ware,Terracotta Ware,Bisque Ware",//oemcrafts.en.alibaba.com/company_profile.html#top-nav-bar
"Donghai County Jiexu Quartz Products Co., Ltd.",//donghaijiexu.en.alibaba.com/contactinfo.html,Gold Supplier,1,"quartz products,quartz glass tube,quartz glass plate,quartz crucible,quartz boat",//donghaijiexu.en.alibaba.com/company_profile.html#top-nav-bar
"Spirit Of Nature, INC.",//us1319972760kame.trustpass.alibaba.com/contactinfo.html,Gold Supplier,1,"Tobacco Pipes,Jewelry,Bags,Accessories,Musical Instruments",//us1319972760kame.trustpass.alibaba.com/company_profile.html#top-nav-bar
SHEERI HANDICRAFTS,//sheerihandirafts.trustpass.alibaba.com/contactinfo.html,Gold Supplier,4,"Drinking Horn mugs,Horn blank buttons,Bone handicraft,horn frame,horn jewellary",//sheerihandirafts.trustpass.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Renhua Technology Co., Ltd.",//szrenhua.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Crystal Ball,Jade Roller,Crystal Point,Crystal Craft,Cratal Cluster",//szrenhua.en.alibaba.com/company_profile.html#top-nav-bar
Donghai Niushan Yiwei Crystal Firm,//yiweicrystal.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Crystal Skull,Massage stick,crystal smoking pipes,Crystal square,rose crystal tumbled",//yiweicrystal.en.alibaba.com/company_profile.html#top-nav-bar
"Donghai Tianmai International Trade Co., Ltd.",//donghaitianmai.en.alibaba.com/contactinfo.html,Gold Supplier,8,"quartz glass tube,quartz glass plate,singing bowl,quartz rod,borosilicate glass tube",//donghaitianmai.en.alibaba.com/company_profile.html#top-nav-bar
"Jinzhou Jingdian Quartz Glass Co., Ltd.",//jdquartz.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Titanium,Zirconium,Tantalum,Niobium,Molybdenum",//jdquartz.en.alibaba.com/company_profile.html#top-nav-bar
"Linyi Haisen Wood Co., Ltd.",//hsplywood.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Plywood,MDF,Wood Veneer,Melamine Board,Decorative Paper",//hsplywood.en.alibaba.com/company_profile.html#top-nav-bar
"Lianyungang Zeye Mechanical Equipment Co., Ltd.",//zeyejixie.en.alibaba.com/contactinfo.html,Gold Supplier,3,"acrylic/PVC tube bending machine,acrylic/pvc heat bending machine,acrylic/pvc oven,acrylic/pvc sawing machine,acrylic/pvc chamfering machine",//zeyejixie.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou YK Advertising Media & Signage Co., Ltd.",//ykads.en.alibaba.com/contactinfo.html,Gold Supplier,5,"wood box,craft,letter signs,wine rack,wood disply",//ykads.en.alibaba.com/company_profile.html#top-nav-bar
"Jinan Unique CNC Equipment Co., Ltd.",//uniquetech.en.alibaba.com/contactinfo.html,Gold Supplier,6,"CNC plasma cutting machine,cnc router,laser cutting machine,cnc wood lathe,plasma cutting machine",//uniquetech.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Emmy Shell Mosaic & Tiles Co., Ltd.",//emmy.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Shell Mosaic,Shell Wall Tile,Shell Paper,Mother Of Pearl Mosaic,Shell Panel",//emmy.en.alibaba.com/company_profile.html#top-nav-bar
"Jiaxing Sun-Decor Plastics Co., Ltd.",//sdplast.en.alibaba.com/contactinfo.html,Gold Supplier,2,"acrylic photo frames,acrylic makeup organizer,acrylic flower box,acrylic swimming pool,acrylic aquarium",//sdplast.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Zhishan Industry Co., Ltd.",//zhishan.en.alibaba.com/contactinfo.html,Gold Supplier,4,"3d wall panels,PU faux stone panels,3D board,PU Mouldings,PU Medallions",//zhishan.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Pretty Funstone Trading Co., Ltd.",//prettyfunstone.en.alibaba.com/contactinfo.html,Gold Supplier,1,"natural stone,Slab,alabaster,nano glass,granite countertops",//prettyfunstone.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Pretty Funstone Trading Co., Ltd.",//mqstone.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Stone Tops,Tiles,Waterjet marble medallions,Moundings and carvings,Pavers",//mqstone.en.alibaba.com/company_profile.html#top-nav-bar
"SH Jinlu Automation Equipment Co., Ltd.",//shjlzdh.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Solid Surface Production Line,Quartz Stone Production Line,Artificial Stone Production line,PMMA,Acrylic Sheet",//shjlzdh.en.alibaba.com/company_profile.html#top-nav-bar
"Linyi Haisen Wood Co., Ltd.",//hsplywood.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Plywood,MDF,Wood Veneer,Melamine Board,Decorative Paper",//hsplywood.en.alibaba.com/company_profile.html#top-nav-bar
"Lianyungang Zeye Mechanical Equipment Co., Ltd.",//zeyejixie.en.alibaba.com/contactinfo.html,Gold Supplier,3,"acrylic/PVC tube bending machine,acrylic/pvc heat bending machine,acrylic/pvc oven,acrylic/pvc sawing machine,acrylic/pvc chamfering machine",//zeyejixie.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou YK Advertising Media & Signage Co., Ltd.",//ykads.en.alibaba.com/contactinfo.html,Gold Supplier,5,"wood box,craft,letter signs,wine rack,wood disply",//ykads.en.alibaba.com/company_profile.html#top-nav-bar
"Jinan Unique CNC Equipment Co., Ltd.",//uniquetech.en.alibaba.com/contactinfo.html,Gold Supplier,6,"CNC plasma cutting machine,cnc router,laser cutting machine,cnc wood lathe,plasma cutting machine",//uniquetech.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Emmy Shell Mosaic & Tiles Co., Ltd.",//emmy.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Shell Mosaic,Shell Wall Tile,Shell Paper,Mother Of Pearl Mosaic,Shell Panel",//emmy.en.alibaba.com/company_profile.html#top-nav-bar
"Jiaxing Sun-Decor Plastics Co., Ltd.",//sdplast.en.alibaba.com/contactinfo.html,Gold Supplier,2,"acrylic photo frames,acrylic makeup organizer,acrylic flower box,acrylic swimming pool,acrylic aquarium",//sdplast.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Zhishan Industry Co., Ltd.",//zhishan.en.alibaba.com/contactinfo.html,Gold Supplier,4,"3d wall panels,PU faux stone panels,3D board,PU Mouldings,PU Medallions",//zhishan.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Pretty Funstone Trading Co., Ltd.",//prettyfunstone.en.alibaba.com/contactinfo.html,Gold Supplier,1,"natural stone,Slab,alabaster,nano glass,granite countertops",//prettyfunstone.en.alibaba.com/company_profile.html#top-nav-bar
"SH Jinlu Automation Equipment Co., Ltd.",//shjlzdh.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Solid Surface Production Line,Quartz Stone Production Line,Artificial Stone Production line,PMMA,Acrylic Sheet",//shjlzdh.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Pretty Funstone Trading Co., Ltd.",//mqstone.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Stone Tops,Tiles,Waterjet marble medallions,Moundings and carvings,Pavers",//mqstone.en.alibaba.com/company_profile.html#top-nav-bar
"Creative Era Advertising Co., Ltd.",//creativeera.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Signs,channel letters,Light box,Flags,LED Screen",//creativeera.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Junhua Arts&Crafts Co., Ltd.",//junhuacrafts.en.alibaba.com/contactinfo.html,Gold Supplier,1,"shopping bag,promotional gifyt,acrylic crafts,wooden box,acrylic sheet",//junhuacrafts.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Kecai Digital Printing Co., Ltd.",//sh-kocai.en.alibaba.com/contactinfo.html,Gold Supplier,1,"digital printing,UV flatbed printing,UV coil printing,Outdoor poster,Outdoor banner",//sh-kocai.en.alibaba.com/company_profile.html#top-nav-bar
"Sate-Lite (Foshan) Plastics Co., Ltd.",//sate-lite.en.alibaba.com/contactinfo.html,Gold Supplier,12,"Acrylic Sign Holder,Brochure Holder,Custom Made Acrylic Display Holder,Aluminium Frame Display,Floor Stand Sign Holder/Brochure Holder",//sate-lite.en.alibaba.com/company_profile.html#top-nav-bar
Yiwu Cai Ya Craft Factory,//caiyacraft.en.alibaba.com/contactinfo.html,Supplier,4,"Acrylic Design Crafts,Plastic Injection Moulding Crafts",//caiyacraft.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen RECHI Commercial Display Products Co., Ltd.",//rechiretail.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Customized Retail Store Fixture,Customized Retail POP Display Products,Retail Display Security Products for Consumer Electronics,In-store POP Digital Signage,Retail LED Display Lighting",//rechiretail.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Glow Display Co., Ltd.",//glowdisplay.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Acrylic Display,Wood Display,LED Display,LED Sign,Display Case",//glowdisplay.en.alibaba.com/company_profile.html#top-nav-bar
"Juxin Stationery Manufacturing Shenzhen Co., Ltd.",//chinajuxin.en.alibaba.com/contactinfo.html,Gold Supplier,15,Office Supplies,//chinajuxin.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Shiner Industrial Co., Ltd.",//shinerindustrial.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Acrylic products,Acrylic box,PMMA,mirror,tempered glass",//shinerindustrial.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Jingcai ,//jingcaiacrylic.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Acrylic box,Acrylic display stand,UV color printing,LED display card,Acrylic ornament",//jingcaiacrylic.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Superbest ,//cnsuperbest.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Acrylic Display,Acrylic Box,Acrylic Photo Frame,Acrylic Gifts",//cnsuperbest.en.alibaba.com/company_profile.html#top-nav-bar
" Product Co., Limited",//bolly.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Personal Care Product,manicure set,pedicure set,as seen as on TV,Pet brush",//bolly.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Sowell Commodity Co., Ltd.",//fairainbow.en.alibaba.com/contactinfo.html,Supplier,11,"Silicone,Beauty Apparatus,Cleansing,Baby And Mummy,Make Up Tools",//fairainbow.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Hongwang Nicemay Electric Co., Ltd.",//lndq.en.alibaba.com/contactinfo.html,Gold Supplier,3,"lady shaver,lint remover,hair clipper,callus remover,eyebrow shaver",//lndq.en.alibaba.com/company_profile.html#top-nav-bar
"Yuyao Linnuo Electronic Co., Ltd.",//adiindustry.trustpass.alibaba.com/contactinfo.html,Gold Supplier,7,"Beauty Instruments,Dental Instruments,Surgical Instruments,cuticle nail nipper,Manicure &amp; Pedicure kits",//adiindustry.trustpass.alibaba.com/company_profile.html#top-nav-bar
ADI INDUSTRY,//www.alibaba.com/member/5304762/contactinfo.html,Supplier,5,"Nail Art Nail Decoration,Miracle Shine Nail Buffer,Nail File Emery Board Nail Buffer Glass Files,ail Stamp Art Nail Stencile Nail Stamp Machine,Nail Care Products,UV Color Gel Gel Polish,Image Plate Nail Stamp,Crystal Acrylic Stone,Dried Flowers,3D Nail Art...",//www.alibaba.com/member/5304762/company_profile.html#top-nav-bar
OSI ,//anaya.en.alibaba.com/contactinfo.html,Gold Supplier,4,Nail Art Brush,//anaya.en.alibaba.com/company_profile.html#top-nav-bar
& Beauty (Shanghai JY Factory),//naildeco.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Artificial Nail,Nail Art Accessories,Nail tools,Nail Art Decoration,Nail Polish Remover Tool",//naildeco.en.alibaba.com/company_profile.html#top-nav-bar
"Jiangxi Angnaiya Industrial Co., Ltd.",//risinghebei.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Pilates Reformer,Pilates Chair,Pilates Barrel,Pilates Bed,Spine Corrector",//risinghebei.en.alibaba.com/company_profile.html#top-nav-bar
Zhongshan KD Craft Limited,//kdcraft.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Pin Badge,Medal,Lanyard,Wristband,Keychain",//kdcraft.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Collection Imp And Exp Co., Ltd.",//ywcollection.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Fashion Scarf,Leggings,chunky statement necklaces,Jewelery,necklace",//ywcollection.en.alibaba.com/company_profile.html#top-nav-bar
Zhongshan KD Craft Limited,//challengecoin.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Coin,Pin badge,Medal,Lanyard,Promotion gift",//challengecoin.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Yijinyuan Plexiglass Co., Ltd.",//sz-yijinyuan.en.alibaba.com/contactinfo.html,Gold Supplier,2,"acrylic display,acrylic photo frame,acrylic sign holder,acrylic box,plexiglass",//sz-yijinyuan.en.alibaba.com/company_profile.html#top-nav-bar
Dongguan Xingfenglin ,//xflacrylic.en.alibaba.com/contactinfo.html,Supplier,1,"Acrylic Display,Acrylic Box,Acrylic Furniture,Acrylic Crafts",//xflacrylic.en.alibaba.com/company_profile.html#top-nav-bar
" Products Co., Ltd.",//winya.en.alibaba.com/contactinfo.html,Gold Supplier,2,"acrylic display,acrylic light box,acrylic sign,Display equipment,artifact display easels",//winya.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Winya Electronic Technology Co., Ltd.",//yiyuanco.en.alibaba.com/contactinfo.html,Supplier,7,"Acrylic Displays,Acrylic Hanger,Acrylic Trophy,Acrylic Holder,Acrylic Makeup Display",//yiyuanco.en.alibaba.com/company_profile.html#top-nav-bar
Dongguan Toyin ,//xiaguang.en.alibaba.com/contactinfo.html,Gold Supplier,8,"promotional items,all kinds of sticker,Writing Board,Fridge Magnet,PVC productcts",//xiaguang.en.alibaba.com/company_profile.html#top-nav-bar
" Products Co., Ltd.",//arritech.en.alibaba.com/contactinfo.html,Supplier,4,Display Racks,//arritech.en.alibaba.com/company_profile.html#top-nav-bar
Cangnan Longgang Spark Crafts&Gifts Factory,//unitechacrylic.en.alibaba.com/contactinfo.html,Gold Supplier,4,"plastic wine glass,drinking glass,acrylic wine glass,clothes hanger,custom acrylic products",//unitechacrylic.en.alibaba.com/company_profile.html#top-nav-bar
"Pirlo International Trading (Shanghai) Co., Ltd.",//pod.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Glass bottles,Essential Oil Bottles,plastic jar,plastic bottles,cosmetic packaging",//pod.en.alibaba.com/company_profile.html#top-nav-bar
